Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2020,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",31.6
2020,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",117.9
2020,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.7
2020,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1393.2
2020,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],133.7
2020,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],63.3
2020,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",845.1
2020,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],205.7
2020,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],83.4
2020,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],216.6
2020,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",42.2
2020,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",142.1
2020,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.3
2020,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],964.8
2020,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],85.5
2020,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],76.3
2020,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",491.2
2020,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],174.0
2020,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],53.3
2020,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],173.0
2020,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",22.6
2020,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",97.4
2020,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.3
2020,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2089.2
2020,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],277.1
2020,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],469.9
2020,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2860.3
2020,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],784.3
2020,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],390.1
2020,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],476.4
2020,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",30.0
2020,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",610.0
2020,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.5
2020,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2880.3
2020,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],336.4
2020,data.85 and over,data.Males,data.Alzheimer's disease [G30],377.8
2020,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3226.6
2020,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],750.3
2020,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],452.8
2020,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],601.7
2020,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",41.6
2020,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",651.2
2020,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",27.5
2020,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1638.5
2020,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],243.2
2020,data.85 and over,data.Females,data.Alzheimer's disease [G30],522.4
2020,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2651.6
2020,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],803.7
2020,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],354.4
2020,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],405.0
2020,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",23.4
2020,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",586.4
2020,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",3.9
2021,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],217.3
2021,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],19.7
2021,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],14.5
2021,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",145.9
2021,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],35.4
2021,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],10.8
2021,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],28.8
2021,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.2
2021,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",53.6
2021,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.3
2021,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],231.4
2021,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],21.7
2021,data.All ages,data.Males,data.Alzheimer's disease [G30],9.6
2021,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",161.4
2021,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],31.9
2021,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],11.3
2021,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],29.6
2021,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",15.5
2021,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",66.0
2021,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",15.4
2021,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],203.4
2021,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],17.7
2021,data.All ages,data.Females,data.Alzheimer's disease [G30],19.3
2021,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",130.6
2021,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],38.9
2021,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],10.3
2021,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],28.1
2021,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.0
2021,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",41.3
2021,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.1
2021,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1.8
2021,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2021,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.2
2021,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2021,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.6
2021,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",0.8
2021,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.1
2021,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2021,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.2
2021,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2021,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",3.1
2021,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",0.5
2021,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],1.5
2021,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.3
2021,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.1
2021,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2021,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.2
2021,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.2
2021,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.7
2021,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.5
2021,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2021,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2021,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.4
2021,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2021,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
2021,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.2
2021,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",20.9
2021,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.2
2021,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.2
2021,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.6
2021,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2021,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.1
2021,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.4
2021,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2021,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2021,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.3
2021,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",26.7
2021,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",15.1
2021,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.2
2021,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.4
2021,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2021,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.7
2021,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.3
2021,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.3
2021,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2021,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.3
2021,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",14.7
2021,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.0
2021,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],6.6
2021,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],1.0
2021,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2021,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.0
2021,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.5
2021,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2021,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.3
2021,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.2
2021,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",42.9
2021,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.1
2021,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],6.5
2021,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.2
2021,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.0
2021,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.9
2021,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.5
2021,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2021,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.4
2021,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.4
2021,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",61.6
2021,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.8
2021,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],6.6
2021,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.8
2021,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2021,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.0
2021,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.6
2021,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.3
2021,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.9
2021,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",23.1
2021,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.1
2021,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],22.1
2021,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],2.3
2021,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2021,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",10.2
2021,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.2
2021,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.8
2021,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
2021,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",6.6
2021,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",48.4
2021,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.1
2021,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],17.9
2021,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],3.1
2021,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.1
2021,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",14.6
2021,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],2.4
2021,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.2
2021,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2021,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.7
2021,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",71.6
2021,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",20.6
2021,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],26.3
2021,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.5
2021,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.1
2021,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.7
2021,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],2.0
2021,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],0.4
2021,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2021,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",5.5
2021,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",25.1
2021,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.6
2021,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],70.0
2021,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.3
2021,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2021,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",34.6
2021,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],6.3
2021,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.8
2021,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],2.5
2021,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.4
